,median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,rooms_per_household,bedrooms_per_household,pop_per_household,pop_per_bedroom
7794,153600.0,3.2857,37.0,1152.0,259.0,981.0,225.0,33.89,-118.08,5.12,1.1511111111111112,4.36,3.787644787644788
7795,164100.0,3.8846,39.0,2502.0,546.0,1849.0,518.0,33.9,-118.07,4.8301158301158305,1.054054054054054,3.5694980694980694,3.3864468864468864
7796,162700.0,3.8672,42.0,1007.0,224.0,776.0,228.0,33.9,-118.07,4.416666666666667,0.9824561403508771,3.4035087719298245,3.4642857142857144
7797,169200.0,4.6406,45.0,1776.0,353.0,1180.0,337.0,33.9,-118.07,5.270029673590504,1.0474777448071217,3.5014836795252227,3.3427762039660056
7798,168300.0,4.2083,44.0,1167.0,237.0,733.0,237.0,33.9,-118.08,4.924050632911392,1.0,3.0928270042194095,3.0928270042194095
7799,161100.0,3.558,42.0,1768.0,372.0,1155.0,368.0,33.9,-118.08,4.804347826086956,1.0108695652173914,3.1385869565217392,3.1048387096774195
7800,153500.0,4.0461,37.0,1147.0,258.0,742.0,242.0,33.9,-118.09,4.739669421487603,1.0661157024793388,3.0661157024793386,2.875968992248062
7801,176300.0,3.1441,33.0,3326.0,720.0,2533.0,689.0,33.9,-118.09,4.827285921625545,1.0449927431059507,3.676342525399129,3.5180555555555557
7802,166000.0,4.325,43.0,1237.0,243.0,776.0,246.0,33.9,-118.1,5.028455284552845,0.9878048780487805,3.154471544715447,3.1934156378600824
7803,174600.0,4.4167,40.0,1880.0,377.0,1229.0,378.0,33.9,-118.1,4.973544973544974,0.9973544973544973,3.251322751322751,3.259946949602122
7804,167500.0,3.7321,41.0,834.0,166.0,603.0,179.0,33.89,-118.08,4.659217877094972,0.9273743016759777,3.368715083798883,3.6325301204819276
7805,171500.0,3.6875,42.0,1150.0,215.0,708.0,204.0,33.89,-118.09,5.637254901960785,1.053921568627451,3.4705882352941178,3.2930232558139534
7806,164400.0,4.0926,42.0,991.0,215.0,717.0,219.0,33.89,-118.09,4.525114155251141,0.9817351598173516,3.2739726027397262,3.3348837209302324
7807,166600.0,3.099,27.0,3399.0,882.0,2465.0,811.0,33.89,-118.09,4.191122071516646,1.0875462392108508,3.0394574599260173,2.7947845804988662
7808,185600.0,4.4934,34.0,2242.0,436.0,1483.0,443.0,33.89,-118.1,5.060948081264108,0.9841986455981941,3.3476297968397293,3.4013761467889907
7809,161900.0,4.75,37.0,1061.0,202.0,768.0,206.0,33.9,-118.1,5.150485436893204,0.9805825242718447,3.7281553398058254,3.801980198019802
7810,156400.0,3.6,37.0,796.0,175.0,740.0,183.0,33.9,-118.1,4.3497267759562845,0.9562841530054644,4.043715846994536,4.228571428571429
7811,182100.0,4.7159,36.0,769.0,142.0,498.0,137.0,33.89,-118.1,5.613138686131387,1.0364963503649636,3.6350364963503647,3.507042253521127
7812,178000.0,3.5865,35.0,994.0,203.0,602.0,185.0,33.89,-118.1,5.372972972972973,1.0972972972972972,3.254054054054054,2.9655172413793105
7813,184600.0,4.4896,35.0,2604.0,495.0,1465.0,470.0,33.9,-118.11,5.540425531914893,1.053191489361702,3.117021276595745,2.95959595959596
7814,196000.0,3.5052,26.0,4173.0,893.0,2471.0,863.0,33.9,-118.11,4.835457705677868,1.0347624565469293,2.8632676709154112,2.767077267637178
7815,204700.0,4.375,35.0,1139.0,197.0,772.0,233.0,33.89,-118.11,4.888412017167382,0.8454935622317596,3.313304721030043,3.918781725888325
7816,276000.0,3.5893,35.0,1623.0,304.0,868.0,272.0,33.88,-118.11,5.966911764705882,1.1176470588235294,3.1911764705882355,2.8552631578947367
7817,236500.0,3.2069,34.0,2508.0,594.0,1549.0,545.0,33.89,-118.11,4.601834862385321,1.089908256880734,2.842201834862385,2.6077441077441077
7818,178000.0,5.0753,35.0,1323.0,269.0,1084.0,240.0,33.9,-118.11,5.5125,1.1208333333333333,4.516666666666667,4.029739776951673
7819,183100.0,5.1423,36.0,1347.0,278.0,748.0,278.0,33.9,-118.11,4.845323741007194,1.0,2.6906474820143886,2.6906474820143886
7820,193100.0,3.8824,36.0,1088.0,231.0,617.0,211.0,33.91,-118.11,5.156398104265403,1.09478672985782,2.924170616113744,2.670995670995671
7821,207400.0,3.5772,36.0,1432.0,265.0,749.0,261.0,33.91,-118.12,5.486590038314176,1.0153256704980842,2.8697318007662833,2.8264150943396227
7822,216600.0,3.0,36.0,2053.0,386.0,1023.0,394.0,33.91,-118.12,5.210659898477157,0.9796954314720813,2.5964467005076144,2.650259067357513
7823,191600.0,4.7663,38.0,1475.0,269.0,827.0,265.0,33.9,-118.13,5.566037735849057,1.0150943396226415,3.120754716981132,3.074349442379182
7824,190600.0,4.4948,36.0,1967.0,316.0,910.0,306.0,33.91,-118.13,6.428104575163399,1.0326797385620916,2.973856209150327,2.8797468354430378
7825,177600.0,4.375,37.0,932.0,171.0,578.0,175.0,33.91,-118.14,5.325714285714286,0.9771428571428571,3.302857142857143,3.3801169590643276
7826,225800.0,3.5972,26.0,2145.0,471.0,1150.0,429.0,33.9,-118.14,5.0,1.097902097902098,2.6806526806526807,2.4416135881104033
7827,180800.0,3.0703,34.0,1766.0,410.0,974.0,404.0,33.91,-118.14,4.371287128712871,1.0148514851485149,2.410891089108911,2.375609756097561
7828,204200.0,3.1204,32.0,1981.0,472.0,1371.0,431.0,33.91,-118.14,4.596287703016241,1.0951276102088168,3.1809744779582365,2.9046610169491527
7829,163200.0,4.0313,35.0,1590.0,350.0,1299.0,335.0,33.91,-118.15,4.746268656716418,1.044776119402985,3.8776119402985074,3.7114285714285713
7830,147400.0,2.9643,38.0,901.0,205.0,760.0,208.0,33.91,-118.15,4.331730769230769,0.9855769230769231,3.6538461538461537,3.707317073170732
7831,144600.0,2.809,20.0,2850.0,737.0,1855.0,662.0,33.9,-118.15,4.305135951661631,1.1132930513595165,2.802114803625378,2.5169606512890095
7832,156700.0,2.7339,28.0,2410.0,616.0,2399.0,594.0,33.9,-118.16,4.057239057239057,1.037037037037037,4.038720538720539,3.8944805194805197
7833,127100.0,2.9531,28.0,2922.0,739.0,3013.0,673.0,33.91,-118.16,4.341753343239227,1.098068350668648,4.476968796433878,4.077131258457375
7834,144000.0,3.0967,35.0,1403.0,338.0,1415.0,367.0,33.91,-118.16,3.8228882833787465,0.9209809264305178,3.8555858310626703,4.186390532544379
7835,133300.0,3.3182,35.0,574.0,116.0,610.0,147.0,33.91,-118.15,3.9047619047619047,0.7891156462585034,4.149659863945578,5.258620689655173
7836,146100.0,2.3456,25.0,2053.0,578.0,1721.0,507.0,33.91,-118.15,4.04930966469428,1.1400394477317555,3.3944773175542404,2.9775086505190314
7837,144000.0,3.1507,6.0,3445.0,847.0,2467.0,712.0,33.91,-118.16,4.838483146067416,1.1896067415730338,3.4648876404494384,2.9126328217237307
7838,114200.0,2.8681,12.0,3653.0,993.0,3215.0,854.0,33.9,-118.17,4.27751756440281,1.1627634660421546,3.7646370023419204,3.2376636455186305
7839,145800.0,3.8,42.0,856.0,167.0,748.0,195.0,33.91,-118.17,4.38974358974359,0.8564102564102564,3.835897435897436,4.479041916167665
7840,162300.0,3.9333,37.0,1499.0,288.0,1237.0,344.0,33.91,-118.17,4.357558139534884,0.8372093023255814,3.5959302325581395,4.295138888888889
7841,155000.0,2.4333,25.0,1709.0,442.0,1177.0,410.0,33.9,-118.18,4.168292682926829,1.078048780487805,2.870731707317073,2.66289592760181
7842,146400.0,3.5461,32.0,1452.0,365.0,1888.0,366.0,33.9,-118.18,3.9672131147540983,0.9972677595628415,5.158469945355192,5.1726027397260275
7843,143800.0,2.7292,32.0,778.0,227.0,933.0,209.0,33.9,-118.18,3.722488038277512,1.0861244019138756,4.464114832535885,4.110132158590308
7844,150900.0,3.0909,31.0,2536.0,603.0,2625.0,576.0,33.9,-118.18,4.402777777777778,1.046875,4.557291666666667,4.353233830845771
7845,140400.0,3.1012,34.0,1248.0,320.0,1960.0,338.0,33.9,-118.18,3.6923076923076925,0.9467455621301775,5.798816568047338,6.125
7846,143800.0,2.1859,38.0,483.0,113.0,389.0,108.0,33.89,-118.16,4.472222222222222,1.0462962962962963,3.6018518518518516,3.4424778761061945
7847,145800.0,1.7344,6.0,1655.0,536.0,1201.0,487.0,33.89,-118.16,3.3983572895277208,1.1006160164271048,2.46611909650924,2.2406716417910446
7848,350000.0,7.2423,52.0,63.0,12.0,47.0,8.0,33.89,-118.17,7.875,1.5,5.875,3.9166666666666665
7849,160700.0,2.6328,11.0,3605.0,880.0,3637.0,873.0,33.89,-118.17,4.1294387170675835,1.0080183276059564,4.166093928980527,4.132954545454545
7850,131900.0,2.6742,25.0,5896.0,1464.0,4149.0,1362.0,33.89,-118.18,4.328928046989721,1.0748898678414096,3.0462555066079293,2.834016393442623
7851,148300.0,3.274,30.0,4426.0,995.0,4196.0,921.0,33.89,-118.15,4.805646036916396,1.0803474484256244,4.5559174809989145,4.217085427135679
7852,146000.0,2.52,24.0,4232.0,1092.0,2688.0,1035.0,33.88,-118.15,4.088888888888889,1.055072463768116,2.597101449275362,2.4615384615384617
7853,190800.0,3.407,33.0,2848.0,641.0,2319.0,647.0,33.89,-118.15,4.401854714064915,0.990726429675425,3.5842349304482224,3.6177847113884556
7854,190900.0,3.2813,46.0,940.0,219.0,599.0,214.0,33.89,-118.16,4.392523364485982,1.0233644859813085,2.7990654205607477,2.7351598173515983
7855,169500.0,2.9779,30.0,1694.0,398.0,1181.0,383.0,33.88,-118.16,4.422976501305483,1.0391644908616189,3.08355091383812,2.9673366834170856
7856,208400.0,3.4868,36.0,1814.0,350.0,886.0,347.0,33.9,-118.13,5.227665706051873,1.0086455331412103,2.553314121037464,2.5314285714285716
7857,204900.0,2.8906,33.0,3668.0,867.0,2368.0,845.0,33.89,-118.13,4.3408284023668635,1.02603550295858,2.8023668639053256,2.731257208765859
7858,183400.0,2.9292,33.0,2867.0,786.0,1774.0,705.0,33.89,-118.14,4.066666666666666,1.1148936170212767,2.5163120567375885,2.2569974554707377
7859,225800.0,5.0395,36.0,599.0,125.0,361.0,139.0,33.89,-118.13,4.309352517985611,0.8992805755395683,2.597122302158273,2.888
7860,195800.0,3.625,36.0,1477.0,305.0,788.0,291.0,33.9,-118.13,5.0756013745704465,1.0481099656357389,2.7079037800687287,2.583606557377049
7861,180100.0,3.3375,39.0,1379.0,282.0,883.0,291.0,33.9,-118.14,4.738831615120275,0.9690721649484536,3.0343642611683848,3.131205673758865
7862,202700.0,3.9038,35.0,1458.0,261.0,686.0,236.0,33.9,-118.13,6.177966101694915,1.1059322033898304,2.906779661016949,2.628352490421456
7863,206500.0,2.9375,35.0,3478.0,730.0,1885.0,673.0,33.9,-118.12,5.167904903417534,1.0846953937592867,2.800891530460624,2.5821917808219177
7864,170800.0,2.9293,22.0,6876.0,1960.0,5162.0,1879.0,33.89,-118.12,3.6593932943054814,1.0431080361894625,2.74720596061735,2.6336734693877553
7865,180900.0,2.5432,29.0,2666.0,848.0,2030.0,781.0,33.89,-118.12,3.413572343149808,1.085787451984635,2.5992317541613317,2.393867924528302
7866,173900.0,4.125,38.0,1222.0,282.0,756.0,256.0,33.9,-118.12,4.7734375,1.1015625,2.953125,2.6808510638297873
7867,243800.0,2.6184,25.0,1768.0,559.0,983.0,488.0,33.88,-118.12,3.622950819672131,1.1454918032786885,2.014344262295082,1.7584973166368516
7868,191900.0,3.1923,40.0,2344.0,571.0,1305.0,544.0,33.88,-118.12,4.3088235294117645,1.0496323529411764,2.3988970588235294,2.285464098073555
7869,192700.0,2.2027,32.0,3088.0,1024.0,1981.0,956.0,33.88,-118.13,3.2301255230125525,1.0711297071129706,2.0721757322175733,1.9345703125
7870,165500.0,2.7121,29.0,2823.0,737.0,1723.0,678.0,33.89,-118.13,4.163716814159292,1.0870206489675516,2.5412979351032448,2.337856173677069
7871,179600.0,4.9107,37.0,1159.0,238.0,740.0,243.0,33.89,-118.14,4.769547325102881,0.9794238683127572,3.045267489711934,3.1092436974789917
7872,195500.0,4.5735,39.0,1744.0,339.0,1048.0,330.0,33.89,-118.14,5.284848484848485,1.0272727272727273,3.175757575757576,3.0914454277286136
7873,179500.0,4.0507,30.0,2596.0,580.0,1662.0,539.0,33.88,-118.14,4.816326530612245,1.0760667903525047,3.0834879406307976,2.8655172413793104
7874,175000.0,4.1708,33.0,1250.0,276.0,866.0,268.0,33.89,-118.14,4.664179104477612,1.0298507462686568,3.2313432835820897,3.13768115942029
7875,161400.0,4.3646,41.0,1531.0,343.0,1119.0,341.0,33.88,-118.14,4.489736070381231,1.0058651026392962,3.281524926686217,3.262390670553936
7876,168200.0,2.6641,24.0,3305.0,982.0,2085.0,881.0,33.88,-118.14,3.7514188422247448,1.1146424517593643,2.366628830874007,2.1232179226069245
7877,198200.0,3.3713,29.0,2690.0,659.0,1747.0,617.0,33.87,-118.15,4.359805510534846,1.06807131280389,2.831442463533225,2.6509863429438543
7878,239700.0,4.0911,19.0,3203.0,708.0,1761.0,667.0,33.88,-118.11,4.802098950524738,1.0614692653673163,2.6401799100449774,2.48728813559322
7879,231800.0,4.6713,33.0,1379.0,254.0,795.0,297.0,33.87,-118.11,4.643097643097643,0.8552188552188552,2.676767676767677,3.12992125984252
7880,240800.0,5.0417,15.0,3254.0,598.0,1772.0,618.0,33.87,-118.11,5.26537216828479,0.9676375404530745,2.867313915857605,2.963210702341137
7881,156300.0,2.5057,21.0,3764.0,1081.0,1919.0,977.0,33.87,-118.12,3.8526100307062436,1.106448311156602,1.9641760491299898,1.7752081406105458
7882,218400.0,3.0795,36.0,1083.0,218.0,557.0,210.0,33.88,-118.12,5.1571428571428575,1.0380952380952382,2.6523809523809523,2.555045871559633
7883,166100.0,3.5278,32.0,1788.0,459.0,1131.0,461.0,33.88,-118.13,3.878524945770065,0.9956616052060737,2.453362255965293,2.4640522875816995
7884,194600.0,3.3304,20.0,3638.0,868.0,2326.0,822.0,33.87,-118.13,4.425790754257908,1.0559610705596107,2.829683698296837,2.6797235023041477
7885,171400.0,3.0989,21.0,6618.0,1773.0,4396.0,1649.0,33.87,-118.14,4.0133414190418435,1.0751970891449363,2.6658580958156457,2.4794134235758603
7886,297300.0,5.7619,17.0,4807.0,838.0,3059.0,853.0,33.88,-118.04,5.635404454865181,0.9824150058616647,3.586166471277843,3.6503579952267304
7887,285800.0,6.299,17.0,2358.0,396.0,1387.0,364.0,33.87,-118.04,6.478021978021978,1.0879120879120878,3.8104395604395602,3.5025252525252526
7888,337400.0,6.5901,17.0,7187.0,1073.0,3844.0,1068.0,33.88,-118.06,6.729400749063671,1.0046816479400749,3.599250936329588,3.582479030754893
7889,313800.0,5.8855,18.0,4928.0,773.0,2952.0,754.0,33.87,-118.05,6.535809018567639,1.0251989389920424,3.9151193633952253,3.81888745148771
7890,284200.0,5.748,16.0,4934.0,825.0,2668.0,810.0,33.88,-118.07,6.091358024691358,1.0185185185185186,3.293827160493827,3.233939393939394
7891,139700.0,4.2619,17.0,2407.0,539.0,1422.0,524.0,33.88,-118.07,4.593511450381679,1.0286259541984732,2.713740458015267,2.6382189239332097
7892,344700.0,6.1968,18.0,2436.0,375.0,1303.0,386.0,33.88,-118.07,6.310880829015544,0.9715025906735751,3.3756476683937824,3.474666666666667
7893,299100.0,5.7652,18.0,3405.0,556.0,1945.0,509.0,33.87,-118.07,6.6895874263261295,1.0923379174852652,3.821218074656189,3.4982014388489207
7894,287000.0,5.8733,17.0,2259.0,383.0,1378.0,386.0,33.86,-118.08,5.852331606217617,0.9922279792746114,3.569948186528497,3.597911227154047
7895,288700.0,6.2427,19.0,4261.0,678.0,2621.0,661.0,33.85,-118.08,6.446293494704992,1.0257186081694403,3.9652042360060515,3.865781710914454
7896,338900.0,5.6818,17.0,3666.0,562.0,2104.0,579.0,33.86,-118.07,6.331606217616581,0.9706390328151986,3.633851468048359,3.7437722419928825
7897,319700.0,7.0113,16.0,3771.0,606.0,2196.0,564.0,33.85,-118.07,6.6861702127659575,1.074468085106383,3.893617021276596,3.623762376237624
7898,293700.0,5.0778,16.0,5603.0,938.0,3045.0,893.0,33.86,-118.06,6.274356103023516,1.0503919372900337,3.4098544232922734,3.246268656716418
7899,265600.0,5.4089,16.0,2851.0,626.0,1985.0,603.0,33.86,-118.05,4.728026533996683,1.0381426202321724,3.2918739635157546,3.170926517571885
7900,277600.0,5.93,16.0,2306.0,393.0,1368.0,387.0,33.87,-118.03,5.958656330749354,1.0155038759689923,3.5348837209302326,3.480916030534351
7901,275100.0,5.6917,18.0,4626.0,822.0,2794.0,763.0,33.87,-118.04,6.062909567496724,1.0773263433813893,3.6618610747051115,3.3990267639902676
7902,322700.0,7.2628,21.0,2870.0,437.0,1671.0,470.0,33.86,-118.04,6.1063829787234045,0.9297872340425531,3.5553191489361704,3.8237986270022883
7903,350400.0,6.5513,16.0,2676.0,391.0,1377.0,395.0,33.86,-118.05,6.774683544303797,0.9898734177215189,3.4860759493670885,3.5217391304347827
7904,437400.0,6.0142,16.0,4851.0,726.0,2527.0,704.0,33.85,-118.06,6.890625,1.03125,3.5894886363636362,3.4807162534435263
7905,319600.0,6.5515,18.0,8046.0,1221.0,4276.0,1228.0,33.88,-118.1,6.552117263843648,0.994299674267101,3.482084690553746,3.502047502047502
7906,268100.0,4.3397,21.0,3052.0,624.0,1588.0,568.0,33.86,-118.1,5.373239436619718,1.0985915492957747,2.795774647887324,2.5448717948717947
7907,286500.0,6.3093,19.0,8120.0,1371.0,5026.0,1345.0,33.85,-118.09,6.037174721189591,1.0193308550185873,3.7368029739776953,3.6659372720641867
7908,277600.0,5.7039,19.0,993.0,174.0,572.0,175.0,33.85,-118.1,5.674285714285714,0.9942857142857143,3.2685714285714287,3.2873563218390807
7909,208100.0,3.6417,27.0,3065.0,736.0,1840.0,719.0,33.88,-118.08,4.262865090403338,1.023643949930459,2.5591098748261474,2.5
7910,195300.0,3.8654,27.0,3119.0,635.0,1887.0,567.0,33.88,-118.09,5.500881834215168,1.1199294532627866,3.328042328042328,2.9716535433070868
7911,146000.0,3.5562,32.0,1819.0,386.0,1679.0,360.0,33.89,-118.07,5.052777777777778,1.0722222222222222,4.663888888888889,4.349740932642487
7912,145700.0,4.0,33.0,2131.0,435.0,2045.0,426.0,33.89,-118.08,5.002347417840376,1.0211267605633803,4.800469483568075,4.7011494252873565
7913,159500.0,3.825,27.0,923.0,186.0,1014.0,204.0,33.88,-118.08,4.5245098039215685,0.9117647058823529,4.970588235294118,5.451612903225806
7914,120100.0,3.2639,30.0,1901.0,519.0,2685.0,496.0,33.88,-118.08,3.8326612903225805,1.0463709677419355,5.413306451612903,5.173410404624278
7915,244900.0,5.1645,26.0,1507.0,270.0,931.0,275.0,33.88,-118.08,5.48,0.9818181818181818,3.3854545454545453,3.448148148148148
7916,200800.0,4.1406,23.0,2536.0,552.0,2012.0,556.0,33.87,-118.08,4.561151079136691,0.9928057553956835,3.618705035971223,3.6449275362318843
7917,220100.0,3.6339,28.0,2399.0,436.0,1613.0,429.0,33.87,-118.07,5.592074592074592,1.0163170163170163,3.7599067599067597,3.69954128440367
7918,246000.0,3.9837,31.0,3498.0,728.0,2098.0,697.0,33.87,-118.09,5.018651362984218,1.0444763271162123,3.010043041606887,2.881868131868132
7919,225900.0,3.7091,31.0,2943.0,518.0,1703.0,472.0,33.86,-118.07,6.235169491525424,1.097457627118644,3.608050847457627,3.287644787644788
7920,189700.0,3.425,28.0,1789.0,352.0,1347.0,330.0,33.86,-118.07,5.421212121212121,1.0666666666666667,4.081818181818182,3.8267045454545454
7921,236500.0,3.2679,26.0,778.0,173.0,539.0,186.0,33.86,-118.08,4.182795698924731,0.9301075268817204,2.8978494623655915,3.115606936416185
7922,215500.0,3.5268,29.0,3260.0,783.0,1969.0,737.0,33.86,-118.08,4.423337856173677,1.062415196743555,2.671641791044776,2.5146871008939975
7923,198800.0,3.3333,29.0,1018.0,235.0,684.0,248.0,33.86,-118.08,4.104838709677419,0.9475806451612904,2.7580645161290325,2.9106382978723406
7924,170400.0,3.625,31.0,2377.0,600.0,2042.0,593.0,33.84,-118.08,4.008431703204047,1.0118043844856661,3.4435075885328836,3.4033333333333333
7925,194600.0,4.8448,31.0,2906.0,578.0,1806.0,553.0,33.84,-118.08,5.25497287522604,1.0452079566003616,3.2658227848101267,3.124567474048443
7926,213100.0,4.54,23.0,4412.0,910.0,2380.0,825.0,33.84,-118.09,5.347878787878788,1.103030303030303,2.8848484848484848,2.6153846153846154
7927,217700.0,4.7917,27.0,1594.0,295.0,1061.0,320.0,33.84,-118.09,4.98125,0.921875,3.315625,3.5966101694915253
7928,191300.0,6.0,22.0,1055.0,204.0,682.0,216.0,33.85,-118.08,4.8842592592592595,0.9444444444444444,3.1574074074074074,3.343137254901961
7929,162700.0,3.7961,28.0,4216.0,948.0,2997.0,896.0,33.84,-118.08,4.705357142857143,1.0580357142857142,3.3448660714285716,3.161392405063291
7930,153300.0,3.3438,25.0,3696.0,953.0,2827.0,860.0,33.84,-118.08,4.297674418604651,1.1081395348837209,3.2872093023255813,2.9664218258132213
7931,210900.0,4.7953,26.0,6960.0,1454.0,4367.0,1437.0,33.84,-118.06,4.843423799582464,1.011830201809325,3.0389700765483645,3.0034387895460797
7932,168400.0,4.0542,20.0,5643.0,1231.0,3841.0,1195.0,33.84,-118.06,4.722175732217573,1.0301255230125523,3.214225941422594,3.1202274573517466
7933,228200.0,5.7965,27.0,3481.0,576.0,1660.0,560.0,33.82,-118.07,6.2160714285714285,1.0285714285714285,2.9642857142857144,2.8819444444444446
7934,345700.0,6.2519,26.0,4259.0,588.0,1644.0,581.0,33.82,-118.08,7.330464716006885,1.0120481927710843,2.82960413080895,2.795918367346939
7935,136800.0,2.7759,30.0,2188.0,556.0,2727.0,525.0,33.83,-118.08,4.167619047619048,1.059047619047619,5.194285714285714,4.904676258992806
7936,118300.0,2.8095,30.0,2636.0,652.0,3412.0,649.0,33.82,-118.08,4.061633281972265,1.00462249614792,5.257318952234207,5.233128834355829
7937,142900.0,2.5978,17.0,4822.0,1168.0,3868.0,1117.0,33.83,-118.07,4.316920322291853,1.0456580125335722,3.4628469113697404,3.3116438356164384
7938,234900.0,5.3889,33.0,2389.0,410.0,1229.0,393.0,33.86,-118.11,6.078880407124682,1.0432569974554708,3.127226463104326,2.997560975609756
7939,226900.0,4.2,35.0,1255.0,252.0,685.0,279.0,33.86,-118.11,4.49820788530466,0.9032258064516129,2.4551971326164876,2.7182539682539684
7940,199500.0,4.3194,44.0,2663.0,511.0,1277.0,462.0,33.86,-118.12,5.764069264069264,1.106060606060606,2.764069264069264,2.4990215264187867
7941,188000.0,3.0405,43.0,1633.0,355.0,837.0,350.0,33.87,-118.12,4.6657142857142855,1.0142857142857142,2.3914285714285715,2.3577464788732394
7942,198400.0,4.6765,45.0,1606.0,300.0,735.0,295.0,33.87,-118.13,5.444067796610169,1.0169491525423728,2.4915254237288136,2.45
7943,209500.0,4.4,45.0,1320.0,256.0,645.0,256.0,33.86,-118.13,5.15625,1.0,2.51953125,2.51953125
7944,200200.0,3.5833,45.0,1866.0,343.0,919.0,344.0,33.86,-118.13,5.424418604651163,0.997093023255814,2.671511627906977,2.6793002915451893
7945,219500.0,4.3942,44.0,1661.0,315.0,985.0,319.0,33.87,-118.14,5.206896551724138,0.987460815047022,3.0877742946708464,3.126984126984127
7946,208900.0,5.0,43.0,2104.0,382.0,1071.0,396.0,33.86,-118.14,5.313131313131313,0.9646464646464646,2.7045454545454546,2.803664921465969
7947,213400.0,4.625,44.0,1436.0,257.0,745.0,233.0,33.86,-118.14,6.163090128755365,1.1030042918454936,3.1974248927038627,2.8988326848249026
7948,218300.0,4.8667,44.0,1276.0,234.0,538.0,213.0,33.86,-118.14,5.990610328638498,1.0985915492957747,2.5258215962441315,2.299145299145299
7949,214100.0,5.084,44.0,1607.0,271.0,799.0,283.0,33.87,-118.14,5.678445229681979,0.9575971731448764,2.823321554770318,2.9483394833948338
7950,194100.0,4.8942,36.0,1578.0,312.0,827.0,311.0,33.86,-118.15,5.07395498392283,1.0032154340836013,2.6591639871382635,2.6506410256410255
7951,213800.0,4.4934,34.0,2403.0,413.0,1385.0,386.0,33.86,-118.15,6.225388601036269,1.0699481865284974,3.588082901554404,3.3535108958837774
7952,167000.0,3.0114,33.0,2180.0,522.0,1634.0,467.0,33.88,-118.16,4.668094218415417,1.1177730192719486,3.498929336188437,3.1302681992337167
7953,181800.0,3.0685,33.0,2373.0,552.0,1673.0,571.0,33.87,-118.15,4.155866900175131,0.9667250437828371,2.9299474605954465,3.0307971014492754
7954,156700.0,2.6406,32.0,1854.0,471.0,1363.0,478.0,33.87,-118.16,3.8786610878661087,0.9853556485355649,2.8514644351464433,2.8938428874734607
7955,170300.0,1.9903,18.0,2287.0,662.0,1804.0,537.0,33.88,-118.16,4.258845437616388,1.2327746741154562,3.359404096834264,2.7250755287009065
7956,166700.0,3.0052,29.0,815.0,206.0,590.0,183.0,33.88,-118.17,4.453551912568306,1.1256830601092895,3.2240437158469946,2.8640776699029127
7957,162700.0,3.0893,42.0,1645.0,371.0,1161.0,351.0,33.88,-118.17,4.686609686609686,1.056980056980057,3.3076923076923075,3.129380053908356
7958,163000.0,4.625,47.0,882.0,185.0,536.0,174.0,33.88,-118.18,5.068965517241379,1.0632183908045978,3.0804597701149423,2.8972972972972975
7959,167700.0,4.7361,44.0,1308.0,267.0,783.0,237.0,33.88,-118.18,5.518987341772152,1.1265822784810127,3.3037974683544302,2.932584269662921
7960,161000.0,3.1713,42.0,2326.0,503.0,1832.0,501.0,33.88,-118.18,4.642714570858283,1.003992015968064,3.656686626746507,3.6421471172962225
7961,184100.0,2.5417,27.0,4701.0,1359.0,2571.0,1216.0,33.87,-118.19,3.8659539473684212,1.1175986842105263,2.114309210526316,1.8918322295805738
7962,178300.0,2.875,35.0,1769.0,436.0,1166.0,386.0,33.87,-118.19,4.582901554404145,1.1295336787564767,3.0207253886010363,2.6743119266055047
7963,167100.0,3.7031,42.0,1999.0,431.0,1060.0,399.0,33.86,-118.19,5.010025062656641,1.0802005012531328,2.656641604010025,2.4593967517401394
7964,156700.0,3.4375,46.0,1824.0,438.0,1200.0,451.0,33.86,-118.19,4.044345898004434,0.9711751662971175,2.6607538802660753,2.73972602739726
7965,155400.0,2.7045,38.0,2009.0,524.0,1449.0,451.0,33.86,-118.19,4.454545454545454,1.1618625277161863,3.212860310421286,2.765267175572519
7966,137500.0,2.2381,35.0,1133.0,296.0,774.0,271.0,33.86,-118.19,4.180811808118081,1.0922509225092252,2.856088560885609,2.614864864864865
7967,153600.0,3.1215,36.0,2013.0,546.0,1659.0,522.0,33.86,-118.19,3.8563218390804597,1.0459770114942528,3.17816091954023,3.0384615384615383
7968,160200.0,2.6465,27.0,2732.0,867.0,1690.0,794.0,33.86,-118.2,3.44080604534005,1.0919395465994963,2.1284634760705288,1.9492502883506344
7969,152100.0,3.6987,42.0,1213.0,269.0,628.0,229.0,33.87,-118.19,5.296943231441048,1.1746724890829694,2.7423580786026203,2.3345724907063197
7970,147300.0,4.2083,40.0,1699.0,346.0,1188.0,329.0,33.88,-118.2,5.164133738601824,1.0516717325227964,3.6109422492401215,3.433526011560694
7971,136900.0,3.2368,40.0,2945.0,725.0,2858.0,690.0,33.88,-118.2,4.268115942028985,1.0507246376811594,4.142028985507246,3.942068965517241
7972,143000.0,2.0125,31.0,1332.0,417.0,1405.0,363.0,33.88,-118.21,3.669421487603306,1.1487603305785123,3.8705234159779613,3.369304556354916
7973,138200.0,3.225,32.0,1507.0,379.0,1082.0,350.0,33.88,-118.21,4.305714285714286,1.082857142857143,3.0914285714285716,2.8548812664907652
